 INFO [2011-04-05 21:07:07,787] - Starting up
DEBUG [2011-04-05 21:41:23,666] - registered: 657e7e60cf92464ea1ed85afeba5ecec(unnamed)
 INFO [2011-04-05 21:41:23,666] - no name configured
DEBUG [2011-04-05 21:41:23,666] - Instantiated session factory
DEBUG [2011-04-05 21:41:23,669] - Checking 0 named HQL queries
DEBUG [2011-04-05 21:41:23,669] - Checking 0 named SQL queries
DEBUG [2011-04-05 21:41:23,682] - [session-id=1ed47e1b-0e77-451b-b59e-bfde47cd07e0] opened session at timestamp: 634376364836, for session factory: [/657e7e60cf92464ea1ed85afeba5ecec]
DEBUG [2011-04-05 21:41:24,351] - unable to locate HQL query plan in cache; generating (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 21:41:24,567] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 21:41:24,569] - find: NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar]
DEBUG [2011-04-05 21:41:24,570] - named parameters: {}
DEBUG [2011-04-05 21:41:24,571] - after autocommit
DEBUG [2011-04-05 21:41:24,572] - transaction completion
DEBUG [2011-04-05 21:41:24,572] - aggressively releasing database connection
 INFO [2011-04-05 21:41:33,824] - Starting up
 INFO [2011-04-05 21:41:42,304] - NHibernate 3.1.0.4000 (3.1.0.4000)
 INFO [2011-04-05 21:41:42,304] - hibernate-configuration section not found in application configuration file
 INFO [2011-04-05 21:41:42,305] - Bytecode provider name : lcg
 INFO [2011-04-05 21:41:42,306] - Using reflection optimizer
 INFO [2011-04-05 21:43:27,834] - Starting up
 INFO [2011-04-05 21:43:28,871] - NHibernate 3.1.0.4000 (3.1.0.4000)
 INFO [2011-04-05 21:43:28,872] - hibernate-configuration section not found in application configuration file
 INFO [2011-04-05 21:43:28,872] - Bytecode provider name : lcg
 INFO [2011-04-05 21:43:28,873] - Using reflection optimizer
 INFO [2011-04-05 21:51:03,868] - Starting up
 INFO [2011-04-05 21:51:10,797] - NHibernate 3.1.0.4000 (3.1.0.4000)
 INFO [2011-04-05 21:51:10,798] - hibernate-configuration section not found in application configuration file
 INFO [2011-04-05 21:51:10,798] - Bytecode provider name : lcg
 INFO [2011-04-05 21:51:10,799] - Using reflection optimizer
DEBUG [2011-04-05 21:51:11,064] - Mapping XML:
<hibernate-mapping xmlns="urn:nhibernate-mapping-2.2"><class xmlns="urn:nhibernate-mapping-2.2" name="nhibernate_demo.Models.ChocolateBar, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" table="`ChocolateBar`"><id name="ID" type="System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="ID" /><generator class="identity" /></id><bag name="Features"><key><column name="ChocolateBar_id" /></key><one-to-many class="nhibernate_demo.Models.Feature, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" /></bag><property name="Name" type="System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="Name" /></property><many-to-one class="nhibernate_demo.Models.Chocolatier, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" name="Chocolatier"><column name="ChocolatierID" /></many-to-one></class></hibernate-mapping>
 INFO [2011-04-05 21:51:11,199] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 21:51:11,244] - Mapping class: nhibernate_demo.Models.ChocolateBar -> ChocolateBar
DEBUG [2011-04-05 21:51:11,271] - Mapped property: ID -> ID, type: Int32
DEBUG [2011-04-05 21:51:11,299] - Mapped property: Features, type: System.Collections.Generic.ICollection`1[[nhibernate_demo.Models.Feature, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]](nhibernate_demo.Models.ChocolateBar.Features)
DEBUG [2011-04-05 21:51:11,301] - Mapped property: Name -> Name, type: String
DEBUG [2011-04-05 21:51:11,309] - Mapped property: Chocolatier -> ChocolatierID, type: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 21:51:11,316] - Mapping XML:
<hibernate-mapping xmlns="urn:nhibernate-mapping-2.2"><class xmlns="urn:nhibernate-mapping-2.2" name="nhibernate_demo.Models.Chocolatier, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" table="`Chocolatier`"><id name="ID" type="System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="ID" /><generator class="identity" /></id><property name="Name" type="System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="Name" /></property></class></hibernate-mapping>
 INFO [2011-04-05 21:51:11,316] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 21:51:11,317] - Mapping class: nhibernate_demo.Models.Chocolatier -> Chocolatier
DEBUG [2011-04-05 21:51:11,317] - Mapped property: ID -> ID, type: Int32
DEBUG [2011-04-05 21:51:11,317] - Mapped property: Name -> Name, type: String
DEBUG [2011-04-05 21:51:11,318] - Mapping XML:
<hibernate-mapping xmlns="urn:nhibernate-mapping-2.2"><class xmlns="urn:nhibernate-mapping-2.2" name="nhibernate_demo.Models.Feature, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" table="`Feature`"><id name="ID" type="System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="ID" /><generator class="identity" /></id><property name="Name" type="System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="Name" /></property></class></hibernate-mapping>
 INFO [2011-04-05 21:51:11,319] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 21:51:11,319] - Mapping class: nhibernate_demo.Models.Feature -> Feature
DEBUG [2011-04-05 21:51:11,319] - Mapped property: ID -> ID, type: Int32
DEBUG [2011-04-05 21:51:11,319] - Mapped property: Name -> Name, type: String
 INFO [2011-04-05 21:51:15,354] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 21:51:15,359] - checking mappings queue
 INFO [2011-04-05 21:51:15,359] - processing one-to-many association mappings
DEBUG [2011-04-05 21:51:15,360] - Second pass for collection: nhibernate_demo.Models.ChocolateBar.Features
 INFO [2011-04-05 21:51:15,361] - mapping collection: nhibernate_demo.Models.ChocolateBar.Features -> Feature
DEBUG [2011-04-05 21:51:15,365] - Mapped collection key: ChocolateBar_id, one-to-many: nhibernate_demo.Models.Feature
 INFO [2011-04-05 21:51:15,365] - processing one-to-one association property references
 INFO [2011-04-05 21:51:15,365] - processing foreign key constraints
DEBUG [2011-04-05 21:51:15,367] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 21:51:15,386] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 21:51:15,386] - processing filters (second pass)
 INFO [2011-04-05 21:51:15,403] - checking mappings queue
 INFO [2011-04-05 21:51:15,403] - processing one-to-many association mappings
 INFO [2011-04-05 21:51:15,403] - processing one-to-one association property references
 INFO [2011-04-05 21:51:15,403] - processing foreign key constraints
DEBUG [2011-04-05 21:51:15,403] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 21:51:15,403] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 21:51:15,403] - processing filters (second pass)
 INFO [2011-04-05 21:51:15,421] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
 INFO [2011-04-05 21:51:15,421] - Configuring ConnectionProvider
DEBUG [2011-04-05 21:51:15,422] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 21:51:15,431] - 
    if exists (select 1 from sys.objects where object_id = OBJECT_ID(N'[FK6A71DC85364F3BA]') AND parent_object_id = OBJECT_ID('[ChocolateBar]'))
alter table [ChocolateBar]  drop constraint FK6A71DC85364F3BA

DEBUG [2011-04-05 21:51:15,435] - SQL Batch: if exists (select 1 from sys.objects where object_id = OBJECT_ID(N'[FK6A71DC85364F3BA]') AND parent_object_id = OBJECT_ID('[ChocolateBar]'))
alter table [ChocolateBar]  drop constraint FK6A71DC85364F3BA
DEBUG [2011-04-05 21:51:15,530] - 
    if exists (select 1 from sys.objects where object_id = OBJECT_ID(N'[FK1328745F39440519]') AND parent_object_id = OBJECT_ID('[Feature]'))
alter table [Feature]  drop constraint FK1328745F39440519

DEBUG [2011-04-05 21:51:15,530] - SQL Batch: if exists (select 1 from sys.objects where object_id = OBJECT_ID(N'[FK1328745F39440519]') AND parent_object_id = OBJECT_ID('[Feature]'))
alter table [Feature]  drop constraint FK1328745F39440519
DEBUG [2011-04-05 21:51:15,560] - 
    if exists (select * from dbo.sysobjects where id = object_id(N'[ChocolateBar]') and OBJECTPROPERTY(id, N'IsUserTable') = 1) drop table [ChocolateBar]
DEBUG [2011-04-05 21:51:15,560] - SQL Batch: if exists (select * from dbo.sysobjects where id = object_id(N'[ChocolateBar]') and OBJECTPROPERTY(id, N'IsUserTable') = 1) drop table [ChocolateBar]
DEBUG [2011-04-05 21:51:15,664] - 
    if exists (select * from dbo.sysobjects where id = object_id(N'[Chocolatier]') and OBJECTPROPERTY(id, N'IsUserTable') = 1) drop table [Chocolatier]
DEBUG [2011-04-05 21:51:15,664] - SQL Batch: if exists (select * from dbo.sysobjects where id = object_id(N'[Chocolatier]') and OBJECTPROPERTY(id, N'IsUserTable') = 1) drop table [Chocolatier]
DEBUG [2011-04-05 21:51:15,670] - 
    if exists (select * from dbo.sysobjects where id = object_id(N'[Feature]') and OBJECTPROPERTY(id, N'IsUserTable') = 1) drop table [Feature]
DEBUG [2011-04-05 21:51:15,670] - SQL Batch: if exists (select * from dbo.sysobjects where id = object_id(N'[Feature]') and OBJECTPROPERTY(id, N'IsUserTable') = 1) drop table [Feature]
DEBUG [2011-04-05 21:51:15,678] - 
    create table [ChocolateBar] (
        ID INT IDENTITY NOT NULL,
       Name NVARCHAR(255) null,
       ChocolatierID INT null,
       primary key (ID)
    )
DEBUG [2011-04-05 21:51:15,678] - SQL Batch: create table [ChocolateBar] (ID INT IDENTITY NOT NULL, Name NVARCHAR(255) null, ChocolatierID INT null, primary key (ID))
DEBUG [2011-04-05 21:51:15,810] - 
    create table [Chocolatier] (
        ID INT IDENTITY NOT NULL,
       Name NVARCHAR(255) null,
       primary key (ID)
    )
DEBUG [2011-04-05 21:51:15,810] - SQL Batch: create table [Chocolatier] (ID INT IDENTITY NOT NULL, Name NVARCHAR(255) null, primary key (ID))
DEBUG [2011-04-05 21:51:15,812] - 
    create table [Feature] (
        ID INT IDENTITY NOT NULL,
       Name NVARCHAR(255) null,
       ChocolateBar_id INT null,
       primary key (ID)
    )
DEBUG [2011-04-05 21:51:15,812] - SQL Batch: create table [Feature] (ID INT IDENTITY NOT NULL, Name NVARCHAR(255) null, ChocolateBar_id INT null, primary key (ID))
DEBUG [2011-04-05 21:51:15,815] - 
    alter table [ChocolateBar] 
        add constraint FK6A71DC85364F3BA 
        foreign key (ChocolatierID) 
        references [Chocolatier]
DEBUG [2011-04-05 21:51:15,815] - SQL Batch: alter table [ChocolateBar] add constraint FK6A71DC85364F3BA foreign key (ChocolatierID) references [Chocolatier]
DEBUG [2011-04-05 21:51:15,934] - 
    alter table [Feature] 
        add constraint FK1328745F39440519 
        foreign key (ChocolateBar_id) 
        references [ChocolateBar]
DEBUG [2011-04-05 21:51:15,934] - SQL Batch: alter table [Feature] add constraint FK1328745F39440519 foreign key (ChocolateBar_id) references [ChocolateBar]
DEBUG [2011-04-05 21:51:15,936] - Closing connection
DEBUG [2011-04-05 21:51:15,936] - Disposing of ConnectionProvider.
 INFO [2011-04-05 21:51:23,868] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 21:51:23,869] - Running hbm2ddl schema update
 INFO [2011-04-05 21:51:23,869] - fetching database metadata
 INFO [2011-04-05 21:51:23,869] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
 INFO [2011-04-05 21:51:23,869] - Configuring ConnectionProvider
DEBUG [2011-04-05 21:51:23,869] - Obtaining IDbConnection from Driver
 INFO [2011-04-05 21:51:23,872] - updating schema
 INFO [2011-04-05 21:51:23,873] - checking mappings queue
 INFO [2011-04-05 21:51:23,874] - processing one-to-many association mappings
 INFO [2011-04-05 21:51:23,874] - processing one-to-one association property references
 INFO [2011-04-05 21:51:23,874] - processing foreign key constraints
DEBUG [2011-04-05 21:51:23,874] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 21:51:23,874] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 21:51:23,874] - processing filters (second pass)
 INFO [2011-04-05 21:51:24,749] - table found: NHibernateTest.dbo.ChocolateBar
 INFO [2011-04-05 21:51:24,750] - columns: id, name, chocolatierid
 INFO [2011-04-05 21:51:24,750] - foreign keys: fk6a71dc85364f3ba
 INFO [2011-04-05 21:51:24,750] - indexes: pk__chocolat__3214ec277f60ed59
 INFO [2011-04-05 21:51:24,785] - table found: NHibernateTest.dbo.Chocolatier
 INFO [2011-04-05 21:51:24,785] - columns: id, name
 INFO [2011-04-05 21:51:24,785] - foreign keys: 
 INFO [2011-04-05 21:51:24,785] - indexes: pk__chocolat__3214ec2703317e3d
 INFO [2011-04-05 21:51:24,850] - table found: NHibernateTest.dbo.Feature
 INFO [2011-04-05 21:51:24,850] - columns: id, name, chocolatebar_id
 INFO [2011-04-05 21:51:24,850] - foreign keys: fk1328745f39440519
 INFO [2011-04-05 21:51:24,850] - indexes: pk__feature__3214ec2707020f21
 INFO [2011-04-05 21:51:24,850] - schema update complete
DEBUG [2011-04-05 21:51:24,850] - Closing connection
 INFO [2011-04-05 21:51:24,851] - checking mappings queue
 INFO [2011-04-05 21:51:24,851] - processing one-to-many association mappings
 INFO [2011-04-05 21:51:24,851] - processing one-to-one association property references
 INFO [2011-04-05 21:51:24,851] - processing foreign key constraints
DEBUG [2011-04-05 21:51:24,851] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 21:51:24,851] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 21:51:24,851] - processing filters (second pass)
 INFO [2011-04-05 21:51:24,889] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 21:51:24,913] - Using dialect defined converter
 INFO [2011-04-05 21:51:24,913] - Generate SQL with comments: disabled
 INFO [2011-04-05 21:51:24,913] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
 INFO [2011-04-05 21:51:24,913] - Configuring ConnectionProvider
 INFO [2011-04-05 21:51:24,914] - Transaction factory: NHibernate.Transaction.AdoNetWithDistributedTransactionFactory
 INFO [2011-04-05 21:51:24,914] - Optimize cache for minimal puts: False
 INFO [2011-04-05 21:51:24,914] - Connection release mode: auto
 INFO [2011-04-05 21:51:24,915] - Default batch fetch size: 1
 INFO [2011-04-05 21:51:24,915] - Statistics: disabled
 INFO [2011-04-05 21:51:24,915] - Deleted entity synthetic identifier rollback: disabled
 INFO [2011-04-05 21:51:24,915] - Query translator: NHibernate.Hql.Ast.ANTLR.ASTQueryTranslatorFactory
 INFO [2011-04-05 21:51:24,916] - Query language substitutions: {}
 INFO [2011-04-05 21:51:24,917] - cache provider: NHibernate.Cache.NoCacheProvider, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
DEBUG [2011-04-05 21:51:24,917] - Wrap result sets: disabled
 INFO [2011-04-05 21:51:24,918] - Batcher factory: NHibernate.AdoNet.NonBatchingBatcherFactory, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
 INFO [2011-04-05 21:51:24,918] - Default entity-mode: Poco
 INFO [2011-04-05 21:51:24,918] - Named query checking : enabled
 INFO [2011-04-05 21:51:24,934] - building session factory
DEBUG [2011-04-05 21:51:24,934] - Session factory constructed with filter configurations : {}
DEBUG [2011-04-05 21:51:24,935] - instantiating session factory with properties: {'connection.provider'='NHibernate.Connection.DriverConnectionProvider', 'proxyfactory.factory_class'='NHibernate.ByteCode.Castle.ProxyFactoryFactory, NHibernate.ByteCode.Castle', 'connection.driver_class'='NHibernate.Driver.SqlClientDriver, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'dialect'='NHibernate.Dialect.MsSql2008Dialect, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'hibernate.dialect'='NHibernate.Dialect.MsSql2008Dialect, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'connection.connection_string'='Data Source=(local);Initial Catalog=NHibernateTest;Integrated Security=SSPI;'}
DEBUG [2011-04-05 21:51:24,936] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 21:51:24,938] - Closing connection
DEBUG [2011-04-05 21:51:24,999] - No custom accessors found for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 21:51:25,003] - No custom accessors found for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 21:51:25,072] - Create Instantiator using optimizer for:nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 21:51:25,099] - No custom accessors found for entity: nhibernate_demo.Models.Chocolatier
